Time, Lat, Lon, Bearing, GPS Speed, Revs(rpm),Speed(km/h),LPK(l/100km),CO2(g/km),Coolant(°C),Baro(mb),GPS Height(m)
1344496575648,00059.84994125,00010.82760048,00004.15,00025.01,01840.00,00025.00,00008.49,00224.67,00050.00,01003.17,00186.85
1344496575799,00059.84994125,00010.82760048,00004.15,00025.01,01840.00,00025.00,00008.49,00224.67,00050.00,01003.16,00186.85
1344496575949,00059.84999084,00010.82765388,00009.15,00022.40,01840.00,00025.00,00008.49,00224.67,00050.00,01003.10,00187.04
1344496576099,00059.84999084,00010.82765388,00009.15,00022.40,01840.00,00025.00,00008.49,00224.67,00050.00,01003.13,00187.04
1344496576249,00059.84999084,00010.82765388,00009.15,00022.40,01840.00,00025.00,00017.74,00469.14,00050.00,01003.16,00187.04
1344496576400,00059.84999084,00010.82765388,00009.15,00022.40,01936.00,00025.00,00017.74,00469.14,00050.00,01003.15,00187.04
1344496576550,00059.84999084,00010.82765388,00009.15,00022.40,01936.00,00026.00,00017.74,00469.14,00050.00,01003.16,00187.04
1344496576699,00059.84999084,00010.82765388,00009.15,00022.40,01936.00,00026.00,00017.74,00469.14,00050.00,01003.13,00187.04
1344496576853,00059.85003281,00010.82776546,00050.03,00023.90,01936.00,00026.00,00017.74,00469.14,00050.00,01003.15,00187.04
1344496576999,00059.85003281,00010.82776546,00050.03,00023.90,01936.00,00026.00,00017.74,00469.14,00050.00,01003.17,00187.12
1344496577150,00059.85003281,00010.82776546,00050.03,00023.90,01936.00,00026.00,00019.28,00510.05,00050.00,01003.18,00187.12
1344496577301,00059.85003281,00010.82776546,00050.03,00023.90,02148.00,00026.00,00019.28,00510.05,00050.00,01003.04,00187.12
1344496577451,00059.85003281,00010.82776546,00050.03,00023.90,02148.00,00029.00,00019.28,00510.05,00050.00,01002.99,00187.12
1344496577616,00059.85003281,00010.82776546,00050.03,00023.90,02148.00,00029.00,00019.28,00510.05,00050.00,01003.11,00187.12
1344496577753,00059.85003281,00010.82776546,00050.03,00023.90,02148.00,00029.00,00020.51,00542.59,00050.00,01003.02,00187.12
1344496577900,00059.85003662,00010.82792950,00084.72,00026.20,02148.00,00029.00,00020.51,00542.59,00050.00,01003.03,00187.91
1344496578052,00059.85003662,00010.82792950,00084.72,00026.20,02322.00,00029.00,00020.51,00542.59,00050.00,01003.09,00187.91
1344496578201,00059.85003662,00010.82792950,00084.72,00026.20,02322.00,00031.00,00020.51,00542.59,00050.00,01003.04,00187.91
1344496578350,00059.85003662,00010.82792950,00084.72,00026.20,02322.00,00031.00,00020.51,00542.59,00050.00,01002.99,00187.91
1344496578500,00059.85003662,00010.82792950,00084.72,00026.20,02322.00,00031.00,00020.51,00542.59,00050.00,01003.03,00187.91
1344496578651,00059.85003662,00010.82792950,00084.72,00026.20,02322.00,00031.00,00019.94,00527.33,00050.00,01003.07,00187.91
1344496578802,00059.85003662,00010.82792950,00084.72,00026.20,02322.00,00031.00,00019.94,00527.33,00050.00,01002.96,00187.91
1344496578952,00059.85002136,00010.82810307,00094.80,00027.42,02549.00,00031.00,00019.94,00527.33,00050.00,01003.03,00188.82
1344496579101,00059.85002136,00010.82810307,00094.80,00027.42,02549.00,00034.00,00019.94,00527.33,00050.00,01003.02,00188.82
1344496579251,00059.85002136,00010.82810307,00094.80,00027.42,02549.00,00034.00,00019.94,00527.33,00050.00,01003.01,00188.82
1344496579403,00059.85002136,00010.82810307,00094.80,00027.42,02549.00,00034.00,00019.94,00527.33,00050.00,01002.95,00188.82
1344496579551,00059.85002136,00010.82810307,00094.80,00027.42,02549.00,00034.00,00019.15,00506.40,00050.00,01002.95,00188.82
1344496579702,00059.85002136,00010.82810307,00094.80,00027.42,02549.00,00034.00,00019.15,00506.40,00050.00,01003.03,00188.82
1344496579852,00059.84997559,00010.82831669,00096.03,00030.43,02721.00,00034.00,00019.15,00506.40,00050.00,01002.90,00188.82
1344496580003,00059.84997559,00010.82831669,00096.03,00030.43,02721.00,00037.00,00019.15,00506.40,00050.00,01002.95,00188.61
1344496580152,00059.84997559,00010.82831669,00096.03,00030.43,02721.00,00037.00,00019.15,00506.40,00050.00,01003.00,00188.61
1344496580302,00059.84997559,00010.82831669,00096.03,00030.43,02721.00,00037.00,00006.61,00174.91,00050.00,01002.94,00188.61
1344496580454,00059.84997559,00010.82831669,00096.03,00030.43,02278.00,00037.00,00006.61,00174.91,00050.00,01002.83,00188.61
1344496580604,00059.84997559,00010.82831669,00096.03,00030.43,02278.00,00037.00,00006.61,00174.91,00050.00,01002.90,00188.61
1344496580754,00059.84997559,00010.82831669,00096.03,00030.43,02278.00,00037.00,00006.61,00174.91,00050.00,01002.92,00188.61
1344496580903,00059.84994125,00010.82852459,00096.59,00032.60,02278.00,00037.00,00006.61,00174.91,00050.00,01002.96,00188.00
1344496581053,00059.84994125,00010.82852459,00096.59,00032.60,02278.00,00037.00,00006.61,00174.91,00051.00,01003.07,00188.00
1344496581202,00059.84994125,00010.82852459,00096.59,00032.60,02278.00,00037.00,00009.52,00251.86,00051.00,01002.97,00188.00
1344496581353,00059.84994125,00010.82852459,00096.59,00032.60,01846.00,00037.00,00009.52,00251.86,00051.00,01003.10,00188.00
1344496581503,00059.84994125,00010.82852459,00096.59,00032.60,01846.00,00037.00,00009.52,00251.86,00051.00,01002.99,00188.00
1344496581655,00059.84994125,00010.82852459,00096.59,00032.60,01846.00,00035.00,00009.52,00251.86,00051.00,01002.89,00188.00
1344496581807,00059.84994125,00010.82852459,00096.59,00032.60,01846.00,00035.00,00009.52,00251.86,00051.00,01003.08,00188.00
1344496581953,00059.84991074,00010.82874584,00097.06,00034.19,01846.00,00035.00,00009.52,00251.86,00051.00,01002.90,00187.59
1344496582112,00059.84991074,00010.82874584,00097.06,00034.19,01846.00,00035.00,00016.50,00436.55,00051.00,01002.90,00187.59
1344496582255,00059.84991074,00010.82874584,00097.06,00034.19,01846.00,00035.00,00016.50,00436.55,00051.00,01002.89,00187.59
1344496582405,00059.84991074,00010.82874584,00097.06,00034.19,01931.00,00035.00,00016.50,00436.55,00051.00,01002.98,00187.59
1344496582555,00059.84991074,00010.82874584,00097.06,00034.19,01931.00,00037.00,00016.50,00436.55,00051.00,01002.86,00187.59
1344496582705,00059.84991074,00010.82874584,00097.06,00034.19,01931.00,00037.00,00016.50,00436.55,00051.00,01002.77,00187.59
1344496582856,00059.84989166,00010.82892799,00096.30,00035.42,01931.00,00037.00,00009.76,00258.18,00051.00,01002.89,00187.59
1344496583007,00059.84989166,00010.82892799,00096.30,00035.42,01996.00,00037.00,00009.76,00258.18,00051.00,01002.78,00187.29
1344496583154,00059.84989166,00010.82892799,00096.30,00035.42,01996.00,00037.00,00009.76,00258.18,00051.00,01002.79,00187.29
1344496583305,00059.84989166,00010.82892799,00096.30,00035.42,01996.00,00038.00,00009.76,00258.18,00051.00,01002.85,00187.29
1344496583455,00059.84989166,00010.82892799,00096.30,00035.42,01996.00,00038.00,00009.76,00258.18,00051.00,01002.78,00187.29
1344496583607,00059.84989166,00010.82892799,00096.30,00035.42,01996.00,00038.00,00009.76,00258.18,00052.00,01002.86,00187.29
1344496583756,00059.84989166,00010.82892799,00096.30,00035.42,01996.00,00038.00,00007.75,00204.88,00052.00,01002.85,00187.29
1344496583906,00059.84987640,00010.82912731,00095.45,00037.34,02022.00,00038.00,00007.75,00204.88,00052.00,01002.81,00187.23
1344496584058,00059.84987640,00010.82912731,00095.45,00037.34,02022.00,00038.00,00007.75,00204.88,00052.00,01002.90,00187.23
1344496584207,00059.84987640,00010.82912731,00095.45,00037.34,02022.00,00038.00,00007.75,00204.88,00052.00,01002.88,00187.23
1344496584356,00059.84987640,00010.82912731,00095.45,00037.34,02022.00,00038.00,00007.75,00204.88,00052.00,01002.77,00187.23
1344496584507,00059.84987640,00010.82912731,00095.45,00037.34,02022.00,00038.00,00007.75,00204.88,00052.00,01002.87,00187.23
1344496584656,00059.84987640,00010.82912731,00095.45,00037.34,02022.00,00038.00,00008.80,00232.86,00052.00,01002.78,00187.23
1344496584807,00059.84987640,00010.82912731,00095.45,00037.34,02020.00,00038.00,00008.80,00232.86,00052.00,01002.84,00187.23
1344496584958,00059.84986496,00010.82932281,00094.59,00038.07,02020.00,00038.00,00008.80,00232.86,00052.00,01002.96,00187.30
1344496585107,00059.84986496,00010.82932281,00094.59,00038.07,02020.00,00038.00,00008.80,00232.86,00052.00,01002.79,00187.30
1344496585257,00059.84986496,00010.82932281,00094.59,00038.07,02020.00,00038.00,00008.80,00232.86,00052.00,01002.89,00187.30
1344496585408,00059.84986496,00010.82932281,00094.59,00038.07,02020.00,00038.00,00015.10,00399.52,00052.00,01002.76,00187.30
1344496585556,00059.84986496,00010.82932281,00094.59,00038.07,02148.00,00038.00,00015.10,00399.52,00052.00,01002.76,00187.30
1344496585707,00059.84986496,00010.82932281,00094.59,00038.07,02148.00,00041.00,00015.10,00399.52,00052.00,01002.78,00187.30
1344496585856,00059.84985352,00010.82952309,00093.11,00038.16,02148.00,00041.00,00015.10,00399.52,00052.00,01002.80,00187.30
1344496586007,00059.84985352,00010.82952309,00093.11,00038.16,02148.00,00041.00,00015.10,00399.52,00052.00,01002.68,00187.83
1344496586156,00059.84985352,00010.82952309,00093.11,00038.16,02148.00,00041.00,00015.10,00399.52,00052.00,01002.69,00187.83
1344496586309,00059.84985352,00010.82952309,00093.11,00038.16,02148.00,00041.00,00015.45,00408.71,00052.00,01002.94,00187.83
1344496586459,00059.84985352,00010.82952309,00093.11,00038.16,02278.00,00041.00,00015.45,00408.71,00052.00,01002.81,00187.83
1344496586610,00059.84985352,00010.82952309,00093.11,00038.16,02278.00,00044.00,00015.45,00408.71,00052.00,01002.87,00187.83
1344496586756,00059.84985352,00010.82952309,00093.11,00038.16,02278.00,00044.00,00015.45,00408.71,00052.00,01002.87,00187.83
1344496586908,00059.84984970,00010.82973862,00091.94,00039.87,02278.00,00044.00,00015.45,00408.71,00052.00,01002.83,00188.22
1344496587056,00059.84984970,00010.82973862,00091.94,00039.87,02278.00,00044.00,00015.45,00408.71,00052.00,01002.86,00188.22
1344496587209,00059.84984970,00010.82973862,00091.94,00039.87,02278.00,00044.00,00012.29,00325.08,00052.00,01002.84,00188.22
1344496587356,00059.84984970,00010.82973862,00091.94,00039.87,02278.00,00044.00,00012.29,00325.08,00052.00,01002.92,00188.22
1344496587506,00059.84984970,00010.82973862,00091.94,00039.87,02435.00,00046.00,00012.29,00325.08,00052.00,01002.83,00188.22
1344496587656,00059.84984970,00010.82973862,00091.94,00039.87,02435.00,00046.00,00012.29,00325.08,00052.00,01002.84,00188.22
1344496587808,00059.84984970,00010.82973862,00091.94,00039.87,02435.00,00046.00,00012.29,00325.08,00052.00,01002.85,00188.22
1344496587957,00059.84984970,00010.82997799,00089.80,00045.20,02435.00,00046.00,00007.43,00196.41,00052.00,01002.87,00188.47
1344496588110,00059.84984970,00010.82997799,00089.80,00045.20,02455.00,00046.00,00007.43,00196.41,00052.00,01002.90,00188.47
1344496588256,00059.84984970,00010.82997799,00089.80,00045.20,02455.00,00047.00,00007.43,00196.41,00052.00,01002.81,00188.47
1344496588419,00059.84984970,00010.82997799,00089.80,00045.20,02455.00,00047.00,00007.43,00196.41,00052.00,01002.81,00188.47
1344496588558,00059.84984970,00010.82997799,00089.80,00045.20,02455.00,00047.00,00007.43,00196.41,00052.00,01002.89,00188.47
1344496588708,00059.84984970,00010.82997799,00089.80,00045.20,02455.00,00047.00,00007.43,00196.41,00053.00,01002.88,00188.47
1344496588858,00059.84984970,00010.83022213,00088.16,00045.78,02455.00,00047.00,00006.76,00178.90,00053.00,01002.90,00188.47
1344496589010,00059.84984970,00010.83022213,00088.16,00045.78,02474.00,00047.00,00006.76,00178.90,00053.00,01002.88,00188.50
1344496589159,00059.84984970,00010.83022213,00088.16,00045.78,02474.00,00047.00,00006.76,00178.90,00053.00,01002.76,00188.50
1344496589307,00059.84984970,00010.83022213,00088.16,00045.78,02474.00,00047.00,00006.76,00178.90,00053.00,01002.94,00188.50
1344496589464,00059.84984970,00010.83022213,00088.16,00045.78,02474.00,00047.00,00006.76,00178.90,00053.00,01002.91,00188.50
1344496589608,00059.84984970,00010.83022213,00088.16,00045.78,02474.00,00047.00,00006.76,00178.90,00053.00,01002.94,00188.50
1344496589758,00059.84984970,00010.83022213,00088.16,00045.78,02474.00,00047.00,00005.30,00140.22,00053.00,01002.94,00188.50
1344496589909,00059.84986877,00010.83043480,00086.77,00045.63,02454.00,00047.00,00005.30,00140.22,00053.00,01002.87,00188.50
1344496590059,00059.84986877,00010.83043480,00086.77,00045.63,02454.00,00047.00,00005.30,00140.22,00053.00,01002.91,00188.87
1344496590210,00059.84986877,00010.83043480,00086.77,00045.63,02454.00,00047.00,00005.30,00140.22,00053.00,01002.87,00188.87
1344496590359,00059.84986877,00010.83043480,00086.77,00045.63,02454.00,00047.00,00005.30,00140.22,00053.00,01002.88,00188.87
1344496590513,00059.84986877,00010.83043480,00086.77,00045.63,02454.00,00047.00,00004.70,00124.18,00053.00,01002.91,00188.87
1344496590658,00059.84986877,00010.83043480,00086.77,00045.63,02439.00,00047.00,00004.70,00124.18,00053.00,01002.90,00188.87
1344496590812,00059.84986877,00010.83043480,00086.77,00045.63,02439.00,00046.00,00004.70,00124.18,00053.00,01002.90,00188.87
1344496590959,00059.84988785,00010.83066082,00085.17,00046.26,02439.00,00046.00,00004.70,00124.18,00053.00,01002.91,00188.87
1344496591111,00059.84988785,00010.83066082,00085.17,00046.26,02439.00,00046.00,00004.70,00124.18,00054.00,01002.97,00188.87
1344496591260,00059.84988785,00010.83066082,00085.17,00046.26,02439.00,00046.00,00004.70,00124.18,00054.00,01002.95,00188.87
1344496591411,00059.84988785,00010.83066082,00085.17,00046.26,02439.00,00046.00,00003.62,00095.84,00054.00,01003.09,00188.87
1344496591560,00059.84988785,00010.83066082,00085.17,00046.26,02381.00,00046.00,00003.62,00095.84,00054.00,01003.06,00188.87
1344496591711,00059.84988785,00010.83066082,00085.17,00046.26,02381.00,00045.00,00003.62,00095.84,00054.00,01003.05,00188.87
1344496591862,00059.84991455,00010.83089066,00084.49,00045.87,02381.00,00045.00,00003.62,00095.84,00054.00,01003.04,00188.87
1344496592011,00059.84991455,00010.83089066,00084.49,00045.87,02381.00,00045.00,00003.62,00095.84,00054.00,01003.02,00188.79
1344496592160,00059.84991455,00010.83089066,00084.49,00045.87,02381.00,00045.00,00003.62,00095.84,00054.00,01003.04,00188.79
1344496592311,00059.84991455,00010.83089066,00084.49,00045.87,02381.00,00045.00,00004.00,00105.71,00054.00,01003.03,00188.79
1344496592461,00059.84991455,00010.83089066,00084.49,00045.87,02312.00,00045.00,00004.00,00105.71,00054.00,01003.05,00188.79
1344496592614,00059.84991455,00010.83089066,00084.49,00045.87,02312.00,00044.00,00004.00,00105.71,00054.00,01002.87,00188.79
1344496592761,00059.84991455,00010.83089066,00084.49,00045.87,02312.00,00044.00,00004.00,00105.71,00054.00,01003.06,00188.79
1344496592913,00059.84993744,00010.83110905,00083.26,00043.88,02312.00,00044.00,00003.78,00099.98,00054.00,01003.08,00189.04
1344496593063,00059.84993744,00010.83110905,00083.26,00043.88,02312.00,00044.00,00003.78,00099.98,00054.00,01002.98,00189.04
1344496593214,00059.84993744,00010.83110905,00083.26,00043.88,02238.00,00042.00,00003.78,00099.98,00054.00,01003.13,00189.04
1344496593364,00059.84993744,00010.83110905,00083.26,00043.88,02238.00,00042.00,00003.78,00099.98,00054.00,01003.07,00189.04
1344496593514,00059.84993744,00010.83110905,00083.26,00043.88,02238.00,00042.00,00003.78,00099.98,00054.00,01003.01,00189.04
1344496593663,00059.84993744,00010.83110905,00083.26,00043.88,02238.00,00042.00,00003.78,00099.98,00055.00,01003.00,00189.04
1344496593817,00059.84993744,00010.83110905,00083.26,00043.88,02238.00,00042.00,00003.83,00101.39,00055.00,01003.06,00189.04
1344496593964,00059.84996033,00010.83130360,00083.56,00041.91,02238.00,00042.00,00003.83,00101.39,00055.00,01002.92,00189.29
1344496594115,00059.84996033,00010.83130360,00083.56,00041.91,02140.00,00042.00,00003.83,00101.39,00055.00,01003.00,00189.29
1344496594264,00059.84996033,00010.83130360,00083.56,00041.91,02140.00,00040.00,00003.83,00101.39,00055.00,01003.06,00189.29
1344496594415,00059.84996033,00010.83130360,00083.56,00041.91,02140.00,00040.00,00003.83,00101.39,00055.00,01003.13,00189.29
1344496594563,00059.84996033,00010.83130360,00083.56,00041.91,02140.00,00040.00,00003.83,00101.39,00055.00,01003.12,00189.29
1344496594715,00059.84996033,00010.83130360,00083.56,00041.91,02140.00,00040.00,00004.04,00106.89,00055.00,01002.99,00189.29
1344496594863,00059.84998322,00010.83150196,00081.07,00040.27,02140.00,00040.00,00004.04,00106.89,00055.00,01003.07,00189.29
1344496595013,00059.84998322,00010.83150196,00081.07,00040.27,01984.00,00037.00,00004.04,00106.89,00055.00,01003.07,00189.57
1344496595163,00059.84998322,00010.83150196,00081.07,00040.27,01984.00,00037.00,00004.04,00106.89,00055.00,01002.93,00189.57
1344496595326,00059.84998322,00010.83150196,00081.07,00040.27,01984.00,00037.00,00004.04,00106.89,00055.00,01003.03,00189.57
1344496595464,00059.84998322,00010.83150196,00081.07,00040.27,01984.00,00037.00,00004.82,00127.53,00055.00,01002.97,00189.57
1344496595616,00059.84998322,00010.83150196,00081.07,00040.27,01967.00,00037.00,00004.82,00127.53,00055.00,01003.05,00189.57
1344496595764,00059.84998322,00010.83150196,00081.07,00040.27,01967.00,00037.00,00004.82,00127.53,00055.00,01002.95,00189.57
1344496595918,00059.85000610,00010.83168507,00080.25,00037.72,01967.00,00037.00,00004.82,00127.53,00055.00,01003.06,00189.57
1344496596068,00059.85000610,00010.83168507,00080.25,00037.72,01967.00,00037.00,00004.82,00127.53,00055.00,01003.06,00189.47
1344496596218,00059.85000610,00010.83168507,00080.25,00037.72,01967.00,00037.00,00004.82,00127.53,00055.00,01003.03,00189.47
1344496596370,00059.85000610,00010.83168507,00080.25,00037.72,01967.00,00037.00,00011.86,00313.57,00055.00,01003.06,00189.47
1344496596521,00059.85000610,00010.83168507,00080.25,00037.72,02070.00,00037.00,00011.86,00313.57,00055.00,01003.05,00189.47
1344496596667,00059.85000610,00010.83168507,00080.25,00037.72,02070.00,00037.00,00011.86,00313.57,00055.00,01003.13,00189.47
1344496596818,00059.85000610,00010.83168507,00080.25,00037.72,02070.00,00039.00,00011.86,00313.57,00055.00,01003.18,00189.47
1344496596971,00059.85002136,00010.83187103,00079.65,00037.74,02070.00,00039.00,00011.86,00313.57,00055.00,01003.02,00188.83
1344496597121,00059.85002136,00010.83187103,00079.65,00037.74,02070.00,00039.00,00011.86,00313.57,00055.00,01003.06,00188.83
1344496597267,00059.85002136,00010.83187103,00079.65,00037.74,02070.00,00039.00,00011.26,00297.92,00055.00,01003.07,00188.83
1344496597421,00059.85002136,00010.83187103,00079.65,00037.74,02142.00,00039.00,00011.26,00297.92,00055.00,01003.12,00188.83
